,index,PrintPol,GlycType,DP,Valency,GlycSpace,PolSpace,GlycDen,MVF,SubArr,ExpNum,FileName,MVF_orig,MVF_norm,Experiment
896,896,10.0,2-3 SiaLac,200.0,116.0,1.72,0.116,13.514,220.06807754920823,2,152,Data/H1N1_MDCK/MDCK_sheet4.csv,2974.0,0.09888739052403327,Binder
897,897,10.0,2-3 SiaLac,200.0,116.0,1.72,0.112,12.991,252.86736971749673,2,152,Data/H1N1_MDCK/MDCK_sheet4.csv,3285.0,0.11435983721751884,Binder
898,898,10.0,2-3 SiaLac,200.0,116.0,1.72,0.109,12.695,289.0901929893659,2,152,Data/H1N1_MDCK/MDCK_sheet4.csv,3670.0,0.1314472700586279,Binder
899,899,10.0,2-3 SiaLac,200.0,116.0,1.72,0.1,11.576,350.1209398756047,2,152,Data/H1N1_MDCK/MDCK_sheet4.csv,4053.0,0.16023737238815067,Binder
900,900,10.0,2-3 SiaLac,200.0,116.0,1.72,0.108,12.51,317.50599520383696,2,152,Data/H1N1_MDCK/MDCK_sheet4.csv,3972.0,0.14485188814490213,Binder
901,901,10.0,2-3 SiaLac,200.0,116.0,1.72,0.098,11.421,425.96970492951584,2,152,Data/H1N1_MDCK/MDCK_sheet4.csv,4865.0,0.19601759496252671,Binder
902,902,10.0,2-3 SiaLac,300.0,147.0,2.04,0.049,7.149,382.15134983913833,2,153,Data/H1N1_MDCK/MDCK_sheet4.csv,2732.0,0.17534711342123357,Binder
903,903,10.0,2-3 SiaLac,300.0,147.0,2.04,0.062,9.15,309.39890710382514,2,153,Data/H1N1_MDCK/MDCK_sheet4.csv,2831.0,0.1410275224292267,Binder
904,904,10.0,2-3 SiaLac,300.0,147.0,2.04,0.063,9.325,318.1769436997319,2,153,Data/H1N1_MDCK/MDCK_sheet4.csv,2967.0,0.14516839542754545,Binder
905,905,10.0,2-3 SiaLac,300.0,147.0,2.04,0.076,11.23,275.60106856634013,2,153,Data/H1N1_MDCK/MDCK_sheet4.csv,3095.0,0.1250840303427767,Binder
906,906,10.0,2-3 SiaLac,300.0,147.0,2.04,0.105,15.422,196.2780443522241,2,153,Data/H1N1_MDCK/MDCK_sheet4.csv,3027.0,0.08766489161802116,Binder
907,907,10.0,2-3 SiaLac,300.0,147.0,2.04,0.084,12.29,242.14808787632222,2,153,Data/H1N1_MDCK/MDCK_sheet4.csv,2976.0,0.10930321843352041,Binder
908,908,1.0,Lac,150.0,66.0,2.27,0.102,6.761,78.53867771039786,2,154,Data/H1N1_MDCK/MDCK_sheet4.csv,531.0,0.03212356881314343,Binder
909,909,1.0,Lac,150.0,66.0,2.27,0.107,7.072,63.63122171945701,2,154,Data/H1N1_MDCK/MDCK_sheet4.csv,450.0,0.025091257964120914,Non-binder
910,910,1.0,Lac,150.0,66.0,2.27,0.103,6.807,81.2399001028353,2,154,Data/H1N1_MDCK/MDCK_sheet4.csv,553.0,0.03339781946647449,Binder
911,911,1.0,Lac,150.0,66.0,2.27,0.106,6.994,78.4958535887904,2,154,Data/H1N1_MDCK/MDCK_sheet4.csv,549.0,0.03210336734247244,Binder
912,912,1.0,Lac,150.0,66.0,2.27,0.103,6.807,85.79403555163802,2,154,Data/H1N1_MDCK/MDCK_sheet4.csv,584.0,0.03554614686344922,Binder
913,913,1.0,Lac,150.0,66.0,2.27,0.111,7.351,87.33505645490409,2,154,Data/H1N1_MDCK/MDCK_sheet4.csv,642.0,0.03627309437368799,Binder
914,914,1.0,Lac,200.0,114.0,1.75,0.109,12.458,45.1115748916359,2,155,Data/H1N1_MDCK/MDCK_sheet4.csv,562.0,0.016354964300970394,Non-binder
915,915,1.0,Lac,200.0,114.0,1.75,0.108,12.367,53.20611304277512,2,155,Data/H1N1_MDCK/MDCK_sheet4.csv,658.0,0.020173409815260352,Non-binder
916,916,1.0,Lac,200.0,114.0,1.75,0.109,12.422,42.98824665915311,2,155,Data/H1N1_MDCK/MDCK_sheet4.csv,534.0,0.015353324304555278,Non-binder
917,917,1.0,Lac,200.0,114.0,1.75,0.101,11.461,58.284617398132795,2,155,Data/H1N1_MDCK/MDCK_sheet4.csv,668.0,0.02256909834163888,Non-binder
918,918,1.0,Lac,200.0,114.0,1.75,0.108,12.313,47.42954600828393,2,155,Data/H1N1_MDCK/MDCK_sheet4.csv,584.0,0.017448423402324147,Non-binder
919,919,1.0,Lac,200.0,114.0,1.75,0.102,11.681,61.980994777844366,2,155,Data/H1N1_MDCK/MDCK_sheet4.csv,724.0,0.024312794567555862,Non-binder
920,920,1.0,Lac,300.0,156.0,1.92,0.088,13.703,34.80989564328979,2,156,Data/H1N1_MDCK/MDCK_sheet4.csv,477.0,0.011495341654066826,Non-binder
921,921,1.0,Lac,300.0,156.0,1.92,0.088,13.674,35.39564136317098,2,156,Data/H1N1_MDCK/MDCK_sheet4.csv,484.0,0.011771656136108038,Non-binder
922,922,1.0,Lac,300.0,156.0,1.92,0.087,13.499,48.74435143343951,2,156,Data/H1N1_MDCK/MDCK_sheet4.csv,658.0,0.018068658032652358,Non-binder
923,923,1.0,Lac,300.0,156.0,1.92,0.079,12.335,18.565058775841102,2,156,Data/H1N1_MDCK/MDCK_sheet4.csv,229.0,0.0038321466318589864,Non-binder
924,924,1.0,Lac,300.0,156.0,1.92,0.086,13.382,48.273800627708866,2,156,Data/H1N1_MDCK/MDCK_sheet4.csv,646.0,0.017846684576003094,Non-binder
925,925,1.0,Lac,300.0,156.0,1.92,0.08,12.525,55.32934131736527,2,156,Data/H1N1_MDCK/MDCK_sheet4.csv,693.0,0.021175002658427235,Non-binder
926,926,5.0,Lac,150.0,66.0,2.27,0.479,31.613,39.47743017113213,2,157,Data/H1N1_MDCK/MDCK_sheet4.csv,1248.0,0.01369716292513276,Non-binder
927,927,5.0,Lac,150.0,66.0,2.27,0.433,28.586,38.1655355768558,2,157,Data/H1N1_MDCK/MDCK_sheet4.csv,1091.0,0.013078301424303258,Non-binder
928,928,5.0,Lac,150.0,66.0,2.27,0.487,32.125,33.8988326848249,2,157,Data/H1N1_MDCK/MDCK_sheet4.csv,1089.0,0.011065564908064785,Non-binder
929,929,5.0,Lac,150.0,66.0,2.27,0.483,31.846,39.219996231865856,2,157,Data/H1N1_MDCK/MDCK_sheet4.csv,1249.0,0.013575723325706208,Non-binder
930,930,5.0,Lac,150.0,66.0,2.27,0.464,30.618,35.59997387157881,2,157,Data/H1N1_MDCK/MDCK_sheet4.csv,1090.0,0.011868046138302751,Non-binder
931,931,5.0,Lac,150.0,66.0,2.27,0.559,36.889,33.9667651603459,2,157,Data/H1N1_MDCK/MDCK_sheet4.csv,1253.0,0.011097610770544445,Non-binder
932,932,5.0,Lac,200.0,114.0,1.75,0.41,46.691,26.429076267374867,2,158,Data/H1N1_MDCK/MDCK_sheet4.csv,1234.0,0.0075418483781678446,Non-binder
933,933,5.0,Lac,200.0,114.0,1.75,0.415,47.284,28.275949581253702,2,158,Data/H1N1_MDCK/MDCK_sheet4.csv,1337.0,0.008413075987348972,Non-binder
934,934,5.0,Lac,200.0,114.0,1.75,0.457,52.101,22.245254409704227,2,158,Data/H1N1_MDCK/MDCK_sheet4.csv,1159.0,0.005568209424750557,Non-binder
935,935,5.0,Lac,200.0,114.0,1.75,0.393,44.795,18.350262306060944,2,158,Data/H1N1_MDCK/MDCK_sheet4.csv,822.0,0.003730820453489943,Non-binder
936,936,5.0,Lac,200.0,114.0,1.75,0.46,52.41,18.469757679832096,2,158,Data/H1N1_MDCK/MDCK_sheet4.csv,968.0,0.0037871901394973696,Non-binder
937,937,5.0,Lac,200.0,114.0,1.75,0.468,53.318,19.636895607487155,2,158,Data/H1N1_MDCK/MDCK_sheet4.csv,1047.0,0.004337765416455562,Non-binder
938,938,5.0,Lac,300.0,156.0,1.92,0.403,62.895,20.287781222672706,2,159,Data/H1N1_MDCK/MDCK_sheet4.csv,1276.0,0.004644808413994753,Non-binder
939,939,5.0,Lac,300.0,156.0,1.92,0.392,61.214,23.86708922795439,2,159,Data/H1N1_MDCK/MDCK_sheet4.csv,1461.0,0.006333279373280606,Non-binder
940,940,5.0,Lac,300.0,156.0,1.92,0.364,56.812,28.215869886643667,2,159,Data/H1N1_MDCK/MDCK_sheet4.csv,1603.0,0.008384734525970933,Non-binder
941,941,5.0,Lac,300.0,156.0,1.92,0.4,62.434,19.700804049075824,2,159,Data/H1N1_MDCK/MDCK_sheet4.csv,1230.0,0.004367913016918125,Non-binder
942,942,5.0,Lac,300.0,156.0,1.92,0.406,63.302,18.435436479100186,2,159,Data/H1N1_MDCK/MDCK_sheet4.csv,1167.0,0.0037709997611789525,Non-binder
943,943,5.0,Lac,300.0,156.0,1.92,0.438,68.311,23.30517778981423,2,159,Data/H1N1_MDCK/MDCK_sheet4.csv,1592.0,0.006068208263560462,Non-binder
944,944,10.0,Lac,150.0,66.0,2.27,0.313,20.671,40.68501765758793,2,160,Data/H1N1_MDCK/MDCK_sheet4.csv,841.0,0.014266819517599479,Non-binder
945,945,10.0,Lac,150.0,66.0,2.27,0.314,20.718,40.110049232551404,2,160,Data/H1N1_MDCK/MDCK_sheet4.csv,831.0,0.013995589020881135,Non-binder
946,946,10.0,Lac,150.0,66.0,2.27,0.322,21.277,37.881280255675144,2,160,Data/H1N1_MDCK/MDCK_sheet4.csv,806.0,0.012944209344457717,Non-binder
947,947,10.0,Lac,150.0,66.0,2.27,0.315,20.78,35.94802694898941,2,160,Data/H1N1_MDCK/MDCK_sheet4.csv,747.0,0.012032233604883072,Non-binder
948,948,10.0,Lac,150.0,66.0,2.27,0.309,20.391,56.397430238830864,2,160,Data/H1N1_MDCK/MDCK_sheet4.csv,1150.0,0.021678853437172296,Non-binder
949,949,10.0,Lac,150.0,66.0,2.27,0.281,18.517,62.969163471404656,2,160,Data/H1N1_MDCK/MDCK_sheet4.csv,1166.0,0.024778944488012537,Non-binder
950,950,10.0,Lac,200.0,114.0,1.75,0.419,47.758,23.57720172536538,2,161,Data/H1N1_MDCK/MDCK_sheet4.csv,1126.0,0.0061965304182146595,Non-binder
951,951,10.0,Lac,200.0,114.0,1.75,0.439,50.086,16.252046480054307,2,161,Data/H1N1_MDCK/MDCK_sheet4.csv,814.0,0.0027410267606033834,Non-binder
952,952,10.0,Lac,200.0,114.0,1.75,0.436,49.654,14.359366818383211,2,161,Data/H1N1_MDCK/MDCK_sheet4.csv,713.0,0.001848190871865409,Non-binder
953,953,10.0,Lac,200.0,114.0,1.75,0.408,46.522,12.080306091741543,2,161,Data/H1N1_MDCK/MDCK_sheet4.csv,562.0,0.0007730870122073378,Non-binder
954,954,10.0,Lac,200.0,114.0,1.75,0.433,49.332,21.791129489986215,2,161,Data/H1N1_MDCK/MDCK_sheet4.csv,1075.0,0.005353984569638782,Non-binder
955,955,10.0,Lac,200.0,114.0,1.75,0.414,47.165,34.898759673486694,2,161,Data/H1N1_MDCK/MDCK_sheet4.csv,1646.0,0.01153726158219013,Non-binder
956,956,10.0,Lac,300.0,156.0,1.92,0.545,85.087,33.577397252224195,2,162,Data/H1N1_MDCK/MDCK_sheet4.csv,2857.0,0.010913933812771809,Non-binder
957,957,10.0,Lac,300.0,156.0,1.92,0.591,92.219,17.154816252616055,2,162,Data/H1N1_MDCK/MDCK_sheet4.csv,1582.0,0.0031668913527654217,Non-binder
958,958,10.0,Lac,300.0,156.0,1.92,0.589,91.815,13.723247835321025,2,162,Data/H1N1_MDCK/MDCK_sheet4.csv,1260.0,0.0015481137541750517,Non-binder
959,959,10.0,Lac,300.0,156.0,1.92,0.546,85.135,16.655899453808654,2,162,Data/H1N1_MDCK/MDCK_sheet4.csv,1418.0,0.0029315367745499986,Non-binder
960,960,10.0,Lac,300.0,156.0,1.92,0.609,94.949,17.272430462669433,2,162,Data/H1N1_MDCK/MDCK_sheet4.csv,1640.0,0.003222373635313176,Non-binder
961,961,10.0,Lac,300.0,156.0,1.92,0.58,90.501,19.85613418636258,2,162,Data/H1N1_MDCK/MDCK_sheet4.csv,1797.0,0.004441187075904824,Non-binder
962,962,1.0,2-6 SiaLac,150.0,62.0,2.44,0.02,1.231,875.7108042242079,3,163,Data/H1N1_MDCK/MDCK_sheet4.csv,1078.0,0.3825166927542549,Binder
963,963,1.0,2-6 SiaLac,150.0,62.0,2.44,0.017,1.026,928.8499025341131,3,163,Data/H1N1_MDCK/MDCK_sheet4.csv,953.0,0.40572822793618685,Binder
964,964,1.0,2-6 SiaLac,150.0,62.0,2.44,0.019,1.188,807.2390572390573,3,163,Data/H1N1_MDCK/MDCK_sheet4.csv,959.0,0.3526077478405638,Binder
965,965,1.0,2-6 SiaLac,150.0,62.0,2.44,0.016,0.999,721.7217217217217,3,163,Data/H1N1_MDCK/MDCK_sheet4.csv,721.0,0.31525316891170546,Binder
966,966,1.0,2-6 SiaLac,150.0,62.0,2.44,0.017,1.053,510.9211775878443,3,163,Data/H1N1_MDCK/MDCK_sheet4.csv,538.0,0.2231739955317191,Binder
967,967,1.0,2-6 SiaLac,150.0,62.0,2.44,0.02,1.23,408.9430894308943,3,163,Data/H1N1_MDCK/MDCK_sheet4.csv,503.0,0.17862924305518,Binder
968,968,1.0,2-6 SiaLac,200.0,110.0,1.82,0.031,3.365,149.18276374442792,3,164,Data/H1N1_MDCK/MDCK_sheet4.csv,502.0,0.06516408970654611,Binder
969,969,1.0,2-6 SiaLac,200.0,110.0,1.82,0.035,3.838,65.65919749869724,3,164,Data/H1N1_MDCK/MDCK_sheet4.csv,252.0,0.028680403342003006,Non-binder
970,970,1.0,2-6 SiaLac,200.0,110.0,1.82,0.034,3.785,47.556142668428,3,164,Data/H1N1_MDCK/MDCK_sheet4.csv,180.0,0.02077286054474571,Non-binder
971,971,1.0,2-6 SiaLac,200.0,110.0,1.82,0.032,3.545,184.7672778561354,3,164,Data/H1N1_MDCK/MDCK_sheet4.csv,655.0,0.08070765795489727,Binder
972,972,1.0,2-6 SiaLac,200.0,110.0,1.82,0.034,3.75,170.93333333333334,3,164,Data/H1N1_MDCK/MDCK_sheet4.csv,641.0,0.07466489283074648,Binder
973,973,1.0,2-6 SiaLac,300.0,120.0,2.5,0.014,1.708,389.344262295082,3,165,Data/H1N1_MDCK/MDCK_sheet4.csv,665.0,0.1700683363018429,Binder
974,974,1.0,2-6 SiaLac,300.0,120.0,2.5,0.015,1.847,302.11153221440173,3,165,Data/H1N1_MDCK/MDCK_sheet4.csv,558.0,0.13196446085640162,Binder
975,975,1.0,2-6 SiaLac,300.0,120.0,2.5,0.016,1.886,254.5068928950159,3,165,Data/H1N1_MDCK/MDCK_sheet4.csv,480.0,0.11117041663041714,Binder
976,976,1.0,2-6 SiaLac,300.0,120.0,2.5,0.014,1.708,361.24121779859485,3,165,Data/H1N1_MDCK/MDCK_sheet4.csv,617.0,0.15779272706501812,Binder
977,977,1.0,2-6 SiaLac,300.0,120.0,2.5,0.015,1.78,383.14606741573033,3,165,Data/H1N1_MDCK/MDCK_sheet4.csv,682.0,0.16736092080021922,Binder
978,978,1.0,2-6 SiaLac,300.0,120.0,2.5,0.016,1.886,299.57582184517497,3,165,Data/H1N1_MDCK/MDCK_sheet4.csv,565.0,0.13085684457538685,Binder
979,979,5.0,2-6 SiaLac,150.0,62.0,2.44,0.05,3.056,158.37696335078533,3,166,Data/H1N1_MDCK/MDCK_sheet4.csv,484.0,0.0691801813306091,Binder
980,980,5.0,2-6 SiaLac,150.0,62.0,2.44,0.047,2.896,184.39226519337018,3,166,Data/H1N1_MDCK/MDCK_sheet4.csv,534.0,0.0805438497629577,Binder
981,981,5.0,2-6 SiaLac,150.0,62.0,2.44,0.046,2.81,194.66192170818505,3,166,Data/H1N1_MDCK/MDCK_sheet4.csv,547.0,0.08502970859537129,Binder
982,982,5.0,2-6 SiaLac,150.0,62.0,2.44,0.045,2.752,194.40406976744188,3,166,Data/H1N1_MDCK/MDCK_sheet4.csv,535.0,0.08491707703810654,Binder
983,983,5.0,2-6 SiaLac,150.0,62.0,2.44,0.043,2.65,72.45283018867924,3,166,Data/H1N1_MDCK/MDCK_sheet4.csv,192.0,0.03164791030414592,Binder
984,984,5.0,2-6 SiaLac,200.0,110.0,1.82,0.085,9.342,97.73067865553413,3,167,Data/H1N1_MDCK/MDCK_sheet4.csv,913.0,0.042689453869490517,Binder
985,985,5.0,2-6 SiaLac,200.0,110.0,1.82,0.078,8.609,107.44569636426995,3,167,Data/H1N1_MDCK/MDCK_sheet4.csv,925.0,0.046933042536055826,Binder
986,986,5.0,2-6 SiaLac,200.0,110.0,1.82,0.079,8.701,106.19469026548671,3,167,Data/H1N1_MDCK/MDCK_sheet4.csv,924.0,0.04638659419578909,Binder
987,987,5.0,2-6 SiaLac,200.0,110.0,1.82,0.076,8.319,106.50318547902391,3,167,Data/H1N1_MDCK/MDCK_sheet4.csv,886.0,0.046521347093941706,Binder
988,988,5.0,2-6 SiaLac,200.0,110.0,1.82,0.074,8.182,101.68662918601808,3,167,Data/H1N1_MDCK/MDCK_sheet4.csv,832.0,0.0444174411300345,Binder
989,989,5.0,2-6 SiaLac,200.0,110.0,1.82,0.078,8.543,120.9177104061805,3,167,Data/H1N1_MDCK/MDCK_sheet4.csv,1033.0,0.052817713858132054,Binder
990,990,5.0,2-6 SiaLac,300.0,120.0,2.5,0.085,10.149,79.41669129963545,3,168,Data/H1N1_MDCK/MDCK_sheet4.csv,806.0,0.034689774248399516,Binder
991,991,5.0,2-6 SiaLac,300.0,120.0,2.5,0.038,4.53,137.7483443708609,3,168,Data/H1N1_MDCK/MDCK_sheet4.csv,624.0,0.0601694541930368,Binder
992,992,5.0,2-6 SiaLac,300.0,120.0,2.5,0.036,4.374,60.81390032007317,3,168,Data/H1N1_MDCK/MDCK_sheet4.csv,266.0,0.026563943155331293,Non-binder
993,993,5.0,2-6 SiaLac,300.0,120.0,2.5,0.034,4.024,136.18290258449304,3,168,Data/H1N1_MDCK/MDCK_sheet4.csv,548.0,0.059485658113403825,Binder
994,994,5.0,2-6 SiaLac,300.0,120.0,2.5,0.033,4.005,69.66292134831461,3,168,Data/H1N1_MDCK/MDCK_sheet4.csv,279.0,0.030429258327312587,Binder
995,995,5.0,2-6 SiaLac,300.0,120.0,2.5,0.032,3.83,172.3237597911227,3,168,Data/H1N1_MDCK/MDCK_sheet4.csv,660.0,0.07527224097306247,Binder
996,996,10.0,2-6 SiaLac,150.0,62.0,2.44,0.035,2.15,304.1860465116279,3,169,Data/H1N1_MDCK/MDCK_sheet4.csv,654.0,0.13287062342082195,Binder
997,997,10.0,2-6 SiaLac,150.0,62.0,2.44,0.043,2.681,279.3733681462141,3,169,Data/H1N1_MDCK/MDCK_sheet4.csv,749.0,0.12203226945632854,Binder
998,998,10.0,2-6 SiaLac,150.0,62.0,2.44,0.041,2.572,176.5163297045101,3,169,Data/H1N1_MDCK/MDCK_sheet4.csv,454.0,0.07710358525895451,Binder
999,999,10.0,2-6 SiaLac,150.0,62.0,2.44,0.043,2.681,169.3397985826184,3,169,Data/H1N1_MDCK/MDCK_sheet4.csv,454.0,0.07396882554495748,Binder
1000,1000,10.0,2-6 SiaLac,150.0,62.0,2.44,0.038,2.368,174.4087837837838,3,169,Data/H1N1_MDCK/MDCK_sheet4.csv,413.0,0.07618299424701865,Binder
1001,1001,10.0,2-6 SiaLac,200.0,110.0,1.82,0.085,9.342,131.12823806465425,3,170,Data/H1N1_MDCK/MDCK_sheet4.csv,1225.0,0.05727774478655629,Binder
1002,1002,10.0,2-6 SiaLac,200.0,110.0,1.82,0.081,8.96,113.95089285714285,3,170,Data/H1N1_MDCK/MDCK_sheet4.csv,1021.0,0.04977455852074754,Binder
1003,1003,10.0,2-6 SiaLac,200.0,110.0,1.82,0.075,8.304,96.09826589595376,3,170,Data/H1N1_MDCK/MDCK_sheet4.csv,798.0,0.04197640439357625,Binder
1004,1004,10.0,2-6 SiaLac,200.0,110.0,1.82,0.08,8.808,82.19800181653042,3,170,Data/H1N1_MDCK/MDCK_sheet4.csv,724.0,0.03590467041653324,Binder
1005,1005,10.0,2-6 SiaLac,200.0,110.0,1.82,0.072,7.963,97.57629034283562,3,170,Data/H1N1_MDCK/MDCK_sheet4.csv,777.0,0.042622015959065666,Binder
1006,1006,10.0,2-6 SiaLac,200.0,110.0,1.82,0.082,8.984,104.74176313446127,3,170,Data/H1N1_MDCK/MDCK_sheet4.csv,941.0,0.04575194531593984,Binder
1007,1007,10.0,2-6 SiaLac,300.0,120.0,2.5,0.046,5.468,73.33577176298463,3,171,Data/H1N1_MDCK/MDCK_sheet4.csv,401.0,0.032033585448576436,Binder
1008,1008,10.0,2-6 SiaLac,300.0,120.0,2.5,0.043,5.177,83.44601120339966,3,171,Data/H1N1_MDCK/MDCK_sheet4.csv,432.0,0.03644980977177324,Binder
1009,1009,10.0,2-6 SiaLac,300.0,120.0,2.5,0.044,5.286,117.66931517215286,3,171,Data/H1N1_MDCK/MDCK_sheet4.csv,622.0,0.051398791771428184,Binder
1010,1010,10.0,2-6 SiaLac,300.0,120.0,2.5,0.041,4.905,39.347604485219165,3,171,Data/H1N1_MDCK/MDCK_sheet4.csv,193.0,0.017187312823920563,Non-binder
1011,1011,10.0,2-6 SiaLac,300.0,120.0,2.5,0.038,4.508,67.65749778172139,3,171,Data/H1N1_MDCK/MDCK_sheet4.csv,305.0,0.02955327508425524,Non-binder
1012,1012,10.0,2-6 SiaLac,300.0,120.0,2.5,0.041,4.977,102.06951979103877,3,171,Data/H1N1_MDCK/MDCK_sheet4.csv,508.0,0.04458469046304797,Binder
1013,1013,1.0,2-3 SiaLac,150.0,60.0,2.5,0.02,1.194,1277.2194304857621,3,172,Data/H1N1_MDCK/MDCK_sheet4.csv,1525.0,0.5578985095469958,Binder
1014,1014,1.0,2-3 SiaLac,150.0,60.0,2.5,0.021,1.255,999.203187250996,3,172,Data/H1N1_MDCK/MDCK_sheet4.csv,1254.0,0.43645904188125545,Binder
1015,1015,1.0,2-3 SiaLac,150.0,60.0,2.5,0.022,1.33,796.9924812030075,3,172,Data/H1N1_MDCK/MDCK_sheet4.csv,1060.0,0.3481319707250387,Binder
1016,1016,1.0,2-3 SiaLac,150.0,60.0,2.5,0.022,1.291,1057.3199070487995,3,172,Data/H1N1_MDCK/MDCK_sheet4.csv,1365.0,0.4618448374470365,Binder
1017,1017,1.0,2-3 SiaLac,150.0,60.0,2.5,0.021,1.278,865.414710485133,3,172,Data/H1N1_MDCK/MDCK_sheet4.csv,1106.0,0.3780192859547033,Binder
1018,1018,1.0,2-3 SiaLac,150.0,60.0,2.5,0.022,1.317,789.6735003796507,3,172,Data/H1N1_MDCK/MDCK_sheet4.csv,1040.0,0.34493498797071215,Binder
1019,1019,1.0,2-3 SiaLac,200.0,116.0,1.72,0.035,4.102,487.07947342759627,3,173,Data/H1N1_MDCK/MDCK_sheet4.csv,1998.0,0.21275976998943782,Binder
1020,1020,1.0,2-3 SiaLac,200.0,116.0,1.72,0.033,3.876,478.328173374613,3,173,Data/H1N1_MDCK/MDCK_sheet4.csv,1854.0,0.20893714003281322,Binder
1021,1021,1.0,2-3 SiaLac,200.0,116.0,1.72,0.035,4.084,339.61802154750245,3,173,Data/H1N1_MDCK/MDCK_sheet4.csv,1387.0,0.1483475615185321,Binder
1022,1022,1.0,2-3 SiaLac,200.0,116.0,1.72,0.035,4.084,396.669931439765,3,173,Data/H1N1_MDCK/MDCK_sheet4.csv,1620.0,0.1732682405623807,Binder
1023,1023,1.0,2-3 SiaLac,200.0,116.0,1.72,0.034,3.973,339.0385099421093,3,173,Data/H1N1_MDCK/MDCK_sheet4.csv,1347.0,0.14809442673746234,Binder
1024,1024,1.0,2-3 SiaLac,200.0,116.0,1.72,0.031,3.622,305.35615681943676,3,173,Data/H1N1_MDCK/MDCK_sheet4.csv,1106.0,0.13338173590560762,Binder
1025,1025,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.921,1325.7328990228013,3,174,Data/H1N1_MDCK/MDCK_sheet4.csv,1221.0,0.579089536823707,Binder
1026,1026,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.921,1056.4603691639522,3,174,Data/H1N1_MDCK/MDCK_sheet4.csv,973.0,0.4614693852002186,Binder
1027,1027,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.884,1142.5339366515836,3,174,Data/H1N1_MDCK/MDCK_sheet4.csv,1010.0,0.49906693020035914,Binder
1028,1028,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.865,1056.6473988439307,3,174,Data/H1N1_MDCK/MDCK_sheet4.csv,914.0,0.461551081091473,Binder
1029,1029,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.822,1008.5158150851582,3,174,Data/H1N1_MDCK/MDCK_sheet4.csv,829.0,0.44052686379551254,Binder
1030,1030,1.0,2-3 SiaLac,300.0,147.0,2.04,0.006,0.902,961.1973392461197,3,174,Data/H1N1_MDCK/MDCK_sheet4.csv,867.0,0.419857817808172,Binder
1031,1031,5.0,2-3 SiaLac,150.0,60.0,2.5,0.054,3.225,457.984496124031,3,175,Data/H1N1_MDCK/MDCK_sheet4.csv,1477.0,0.20005087746437716,Binder
1032,1032,5.0,2-3 SiaLac,150.0,60.0,2.5,0.056,3.332,362.8451380552221,3,175,Data/H1N1_MDCK/MDCK_sheet4.csv,1209.0,0.15849333081347838,Binder
1033,1033,5.0,2-3 SiaLac,150.0,60.0,2.5,0.048,2.855,341.85639229422065,3,175,Data/H1N1_MDCK/MDCK_sheet4.csv,976.0,0.14932529774270834,Binder
1034,1034,5.0,2-3 SiaLac,150.0,60.0,2.5,0.052,3.148,265.8831003811944,3,175,Data/H1N1_MDCK/MDCK_sheet4.csv,837.0,0.11613962477848182,Binder
1035,1035,5.0,2-3 SiaLac,150.0,60.0,2.5,0.053,3.174,392.87964713295526,3,175,Data/H1N1_MDCK/MDCK_sheet4.csv,1247.0,0.17161261748379641,Binder
1036,1036,5.0,2-3 SiaLac,150.0,60.0,2.5,0.043,2.555,518.5909980430528,3,175,Data/H1N1_MDCK/MDCK_sheet4.csv,1325.0,0.22652422752656626,Binder
1037,1037,5.0,2-3 SiaLac,200.0,116.0,1.72,0.075,8.667,269.5280950732664,3,176,Data/H1N1_MDCK/MDCK_sheet4.csv,2336.0,0.1177317843224689,Binder
1038,1038,5.0,2-3 SiaLac,200.0,116.0,1.72,0.068,7.838,257.8463893850472,3,176,Data/H1N1_MDCK/MDCK_sheet4.csv,2021.0,0.11262913239213812,Binder
1039,1039,5.0,2-3 SiaLac,200.0,116.0,1.72,0.074,8.537,224.20053883097106,3,176,Data/H1N1_MDCK/MDCK_sheet4.csv,1914.0,0.09793238614124455,Binder
1040,1040,5.0,2-3 SiaLac,200.0,116.0,1.72,0.065,7.493,200.45375683971707,3,176,Data/H1N1_MDCK/MDCK_sheet4.csv,1502.0,0.08755962327588528,Binder
1041,1041,5.0,2-3 SiaLac,200.0,116.0,1.72,0.067,7.735,174.53135100193924,3,176,Data/H1N1_MDCK/MDCK_sheet4.csv,1350.0,0.07623653247756547,Binder
1042,1042,5.0,2-3 SiaLac,200.0,116.0,1.72,0.062,7.218,177.0573566084788,3,176,Data/H1N1_MDCK/MDCK_sheet4.csv,1278.0,0.07733990964937987,Binder
1043,1043,5.0,2-3 SiaLac,300.0,147.0,2.04,0.019,2.725,439.26605504587155,3,177,Data/H1N1_MDCK/MDCK_sheet4.csv,1197.0,0.1918745295876645,Binder
1044,1044,5.0,2-3 SiaLac,300.0,147.0,2.04,0.018,2.707,347.247875877355,3,177,Data/H1N1_MDCK/MDCK_sheet4.csv,940.0,0.1516803360262504,Binder
1045,1045,5.0,2-3 SiaLac,300.0,147.0,2.04,0.017,2.534,372.92817679558016,3,177,Data/H1N1_MDCK/MDCK_sheet4.csv,945.0,0.16289767367789199,Binder
