PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,SubArr,ExpNum,FileName,MVF_orig,MVF_norm,Experiment
10.0,2-3 SiaLac,64.0,2.98,0.096,6.113,133.48601341403565,190.0,4,215,Data/H1N1_EGG/old_sheet2.csv,816.0,0.10898037214548881,Binder
10.0,2-3 SiaLac,64.0,2.98,0.113,7.194,145.1209341117598,190.0,4,215,Data/H1N1_EGG/old_sheet2.csv,1044.0,0.11847932978975016,Binder
10.0,2-3 SiaLac,64.0,2.98,0.102,6.536,156.05875152998777,190.0,4,215,Data/H1N1_EGG/old_sheet2.csv,1020.0,0.12740915983119896,Binder
10.0,2-3 SiaLac,64.0,2.98,0.111,7.108,137.02870005627463,190.0,4,215,Data/H1N1_EGG/old_sheet2.csv,974.0,0.11187268497131675,Binder
10.0,2-3 SiaLac,64.0,2.98,0.104,6.669,32.088768930874195,190.0,4,215,Data/H1N1_EGG/old_sheet2.csv,214.0,0.02619784567938535,Non-binder
10.0,2-3 SiaLac,64.0,2.98,0.114,7.279,40.66492650089298,190.0,4,215,Data/H1N1_EGG/old_sheet2.csv,296.0,0.033199574322370834,Non-binder
10.0,2-3 SiaLac,51.0,3.73,0.127,6.508,0.0,190.0,4,216,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,51.0,3.73,0.122,6.234,0.0,190.0,4,216,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,51.0,3.73,0.118,6.049,0.0,190.0,4,216,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,51.0,3.73,0.119,6.075,9.7119341563786,190.0,4,216,Data/H1N1_EGG/old_sheet2.csv,59.0,0.007928996990356856,Non-binder
10.0,2-3 SiaLac,51.0,3.73,0.126,6.451,0.0,190.0,4,216,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
10.0,2-3 SiaLac,51.0,3.73,0.128,6.529,0.0,190.0,4,216,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
1.0,Lac,109.0,1.75,0.023,2.526,35.62945368171022,190.0,4,217,Data/H1N1_EGG/old_sheet2.csv,90.0,0.029088524125217147,Non-binder
1.0,Lac,109.0,1.75,0.021,2.255,40.35476718403548,190.0,4,217,Data/H1N1_EGG/old_sheet2.csv,91.0,0.03294635470099613,Non-binder
1.0,Lac,109.0,1.75,0.021,2.315,105.39956803455723,190.0,4,217,Data/H1N1_EGG/old_sheet2.csv,244.0,0.08605009509686985,Binder
1.0,Lac,109.0,1.75,0.022,2.445,116.15541922290389,190.0,4,217,Data/H1N1_EGG/old_sheet2.csv,284.0,0.0948313646491469,Binder
1.0,Lac,109.0,1.75,0.021,2.345,65.24520255863538,190.0,4,217,Data/H1N1_EGG/old_sheet2.csv,153.0,0.05326735193966202,Binder
1.0,Lac,109.0,1.75,0.024,2.639,62.144751799924215,190.0,4,217,Data/H1N1_EGG/old_sheet2.csv,164.0,0.050736088409788875,Binder
1.0,Lac,95.0,2.01,0.022,2.072,39.092664092664094,190.0,4,218,Data/H1N1_EGG/old_sheet2.csv,81.0,0.031915951132369044,Non-binder
1.0,Lac,95.0,2.01,0.021,1.942,0.0,190.0,4,218,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
1.0,Lac,95.0,2.01,0.02,1.927,82.51167618059159,190.0,4,218,Data/H1N1_EGG/old_sheet2.csv,159.0,0.0673640102549009,Binder
1.0,Lac,95.0,2.01,0.02,1.882,89.26673751328374,190.0,4,218,Data/H1N1_EGG/old_sheet2.csv,168.0,0.0728789633130839,Binder
1.0,Lac,95.0,2.01,0.02,1.897,55.8777016341592,190.0,4,218,Data/H1N1_EGG/old_sheet2.csv,106.0,0.04561955640878371,Non-binder
1.0,Lac,95.0,2.01,0.021,2.032,41.830708661417326,190.0,4,218,Data/H1N1_EGG/old_sheet2.csv,85.0,0.034151339757903396,Non-binder
1.0,Lac,85.0,2.25,0.02,1.655,25.377643504531722,190.0,4,219,Data/H1N1_EGG/old_sheet2.csv,42.0,0.020718762682057988,Non-binder
1.0,Lac,85.0,2.25,0.021,1.796,1.1135857461024499,190.0,4,219,Data/H1N1_EGG/old_sheet2.csv,2.0,0.0009091513479373732,Non-binder
1.0,Lac,85.0,2.25,0.02,1.666,55.822328931572635,190.0,4,219,Data/H1N1_EGG/old_sheet2.csv,93.0,0.045574349142642134,Non-binder
1.0,Lac,85.0,2.25,0.019,1.572,75.06361323155215,190.0,4,219,Data/H1N1_EGG/old_sheet2.csv,118.0,0.06128327826516273,Binder
1.0,Lac,85.0,2.25,0.022,1.859,49.488972565895644,190.0,4,219,Data/H1N1_EGG/old_sheet2.csv,92.0,0.0404036835724551,Non-binder
1.0,Lac,85.0,2.25,0.022,1.896,24.78902953586498,190.0,4,219,Data/H1N1_EGG/old_sheet2.csv,47.0,0.020238207695698722,Non-binder
5.0,Lac,109.0,1.75,0.076,8.262,0.36310820624546114,190.0,4,220,Data/H1N1_EGG/old_sheet2.csv,3.0,0.0002964480430093541,Non-binder
5.0,Lac,109.0,1.75,0.071,7.78,28.53470437017995,190.0,4,220,Data/H1N1_EGG/old_sheet2.csv,222.0,0.023296243717146912,Non-binder
5.0,Lac,109.0,1.75,0.073,7.966,27.86844087371328,190.0,4,220,Data/H1N1_EGG/old_sheet2.csv,222.0,0.022752294265553974,Non-binder
5.0,Lac,109.0,1.75,0.073,7.94,28.71536523929471,190.0,4,220,Data/H1N1_EGG/old_sheet2.csv,228.0,0.023443738486409262,Non-binder
5.0,Lac,109.0,1.75,0.078,8.531,21.568397608721135,190.0,4,220,Data/H1N1_EGG/old_sheet2.csv,184.0,0.0176088261074186,Non-binder
5.0,Lac,109.0,1.75,0.078,8.559,16.006542820422947,190.0,4,220,Data/H1N1_EGG/old_sheet2.csv,137.0,0.013068028242942316,Non-binder
5.0,Lac,95.0,2.01,0.073,6.926,28.87669650591972,190.0,4,221,Data/H1N1_EGG/old_sheet2.csv,200.0,0.023575452221997147,Non-binder
5.0,Lac,95.0,2.01,0.078,7.356,14.002175095160414,190.0,4,221,Data/H1N1_EGG/old_sheet2.csv,103.0,0.011431626532914546,Non-binder
5.0,Lac,95.0,2.01,0.079,7.503,25.056644009063042,190.0,4,221,Data/H1N1_EGG/old_sheet2.csv,188.0,0.02045669294471266,Non-binder
5.0,Lac,95.0,2.01,0.078,7.405,25.253207292370018,190.0,4,221,Data/H1N1_EGG/old_sheet2.csv,187.0,0.020617170729740893,Non-binder
5.0,Lac,95.0,2.01,0.084,7.972,38.3843452082288,190.0,4,221,Data/H1N1_EGG/old_sheet2.csv,306.0,0.03133766690880769,Non-binder
5.0,Lac,95.0,2.01,0.079,7.466,15.269220466113046,190.0,4,221,Data/H1N1_EGG/old_sheet2.csv,114.0,0.012466065067110203,Non-binder
5.0,Lac,85.0,2.25,0.085,7.176,14.214046822742475,190.0,4,222,Data/H1N1_EGG/old_sheet2.csv,102.0,0.01160460240603005,Non-binder
5.0,Lac,85.0,2.25,0.083,7.056,18.565759637188208,190.0,4,222,Data/H1N1_EGG/old_sheet2.csv,131.0,0.01515741868886858,Non-binder
5.0,Lac,85.0,2.25,0.083,7.012,25.24244152880776,190.0,4,222,Data/H1N1_EGG/old_sheet2.csv,177.0,0.02060838136754902,Non-binder
5.0,Lac,85.0,2.25,0.088,7.463,24.788958863727725,190.0,4,222,Data/H1N1_EGG/old_sheet2.csv,185.0,0.020238149997700097,Non-binder
5.0,Lac,85.0,2.25,0.082,6.979,23.499068634474853,190.0,4,222,Data/H1N1_EGG/old_sheet2.csv,164.0,0.019185060512026484,Non-binder
5.0,Lac,85.0,2.25,0.084,7.1,30.140845070422536,190.0,4,222,Data/H1N1_EGG/old_sheet2.csv,214.0,0.02460752575152407,Non-binder
10.0,Lac,109.0,1.75,0.126,13.739,12.73746269743067,190.0,4,223,Data/H1N1_EGG/old_sheet2.csv,175.0,0.010399092679842651,Non-binder
10.0,Lac,109.0,1.75,0.12,13.094,17.79440965327631,190.0,4,223,Data/H1N1_EGG/old_sheet2.csv,233.0,0.014527674746779316,Non-binder
10.0,Lac,109.0,1.75,0.13,14.178,7.970094512625193,190.0,4,223,Data/H1N1_EGG/old_sheet2.csv,113.0,0.006506927908068628,Non-binder
10.0,Lac,109.0,1.75,0.127,13.83,4.772234273318872,190.0,4,223,Data/H1N1_EGG/old_sheet2.csv,66.0,0.0038961375335901834,Non-binder
10.0,Lac,109.0,1.75,0.121,13.151,0.0,190.0,4,223,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
10.0,Lac,109.0,1.75,0.131,14.314,14.18191979879838,190.0,4,223,Data/H1N1_EGG/old_sheet2.csv,203.0,0.011578373328272707,Non-binder
10.0,Lac,95.0,2.01,0.116,10.954,8.490049297060434,190.0,4,224,Data/H1N1_EGG/old_sheet2.csv,93.0,0.006931428306704563,Non-binder
10.0,Lac,95.0,2.01,0.116,10.99,15.286624203821656,190.0,4,224,Data/H1N1_EGG/old_sheet2.csv,168.0,0.012480273790284248,Non-binder
10.0,Lac,95.0,2.01,0.115,10.904,7.245047688921497,190.0,4,224,Data/H1N1_EGG/old_sheet2.csv,79.0,0.00591498669528367,Non-binder
10.0,Lac,95.0,2.01,0.117,11.052,6.69562070213536,190.0,4,224,Data/H1N1_EGG/old_sheet2.csv,74.0,0.005466424662788122,Non-binder
10.0,Lac,95.0,2.01,0.118,11.125,0.0,190.0,4,224,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
10.0,Lac,95.0,2.01,0.119,11.211,5.173490322005174,190.0,4,224,Data/H1N1_EGG/old_sheet2.csv,58.0,0.0042237301584131795,Non-binder
10.0,Lac,85.0,2.25,0.121,10.232,0.0,190.0,4,225,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
10.0,Lac,85.0,2.25,0.112,9.458,0.0,190.0,4,225,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
10.0,Lac,85.0,2.25,0.119,10.089,0.0,190.0,4,225,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
10.0,Lac,85.0,2.25,0.129,10.878,0.0,190.0,4,225,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
10.0,Lac,85.0,2.25,0.119,10.111,0.0,190.0,4,225,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
10.0,Lac,85.0,2.25,0.121,10.265,0.0,190.0,4,225,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
1.0,2-6 SiaLac,105.0,1.81,0.013,1.354,112.99852289512555,190.0,5,226,Data/H1N1_EGG/old_sheet2.csv,153.0,0.06561019711709876,Binder
1.0,2-6 SiaLac,105.0,1.81,0.013,1.403,77.69066286528867,190.0,5,226,Data/H1N1_EGG/old_sheet2.csv,109.0,0.0451094366028172,Non-binder
1.0,2-6 SiaLac,105.0,1.81,0.014,1.421,301.90007037297676,190.0,5,226,Data/H1N1_EGG/old_sheet2.csv,429.0,0.17529187656037443,Binder
1.0,2-6 SiaLac,105.0,1.81,0.014,1.421,95.70724841660802,190.0,5,226,Data/H1N1_EGG/old_sheet2.csv,136.0,0.055570385110048776,Binder
1.0,2-6 SiaLac,105.0,1.81,0.025,2.627,46.82146935668063,190.0,5,226,Data/H1N1_EGG/old_sheet2.csv,123.0,0.027185893718762334,Non-binder
1.0,2-6 SiaLac,105.0,1.81,0.029,3.062,145.6564337034618,190.0,5,226,Data/H1N1_EGG/old_sheet2.csv,446.0,0.08457232078623923,Binder
1.0,2-6 SiaLac,88.0,2.17,0.018,1.558,0.0,190.0,5,227,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
1.0,2-6 SiaLac,88.0,2.17,0.018,1.558,224.00513478819,190.0,5,227,Data/H1N1_EGG/old_sheet2.csv,349.0,0.13006383333289936,Binder
1.0,2-6 SiaLac,88.0,2.17,0.018,1.623,177.44916820702403,190.0,5,227,Data/H1N1_EGG/old_sheet2.csv,288.0,0.10303209817294244,Binder
1.0,2-6 SiaLac,88.0,2.17,0.019,1.671,167.5643327348893,190.0,5,227,Data/H1N1_EGG/old_sheet2.csv,280.0,0.09729267798247881,Binder
1.0,2-6 SiaLac,88.0,2.17,0.019,1.655,209.66767371601208,190.0,5,227,Data/H1N1_EGG/old_sheet2.csv,347.0,0.12173909046898267,Binder
1.0,2-6 SiaLac,88.0,2.17,0.019,1.655,143.80664652567975,190.0,5,227,Data/H1N1_EGG/old_sheet2.csv,238.0,0.08349828107094488,Binder
1.0,2-6 SiaLac,79.0,2.42,0.043,3.407,90.98914000587027,190.0,5,228,Data/H1N1_EGG/old_sheet2.csv,310.0,0.052830915469939885,Binder
1.0,2-6 SiaLac,79.0,2.42,0.042,3.26,77.60736196319019,190.0,5,228,Data/H1N1_EGG/old_sheet2.csv,253.0,0.0450610696997225,Non-binder
1.0,2-6 SiaLac,79.0,2.42,0.035,2.755,105.989110707804,190.0,5,228,Data/H1N1_EGG/old_sheet2.csv,292.0,0.06154033050732027,Binder
1.0,2-6 SiaLac,79.0,2.42,0.037,2.876,144.29763560500695,190.0,5,228,Data/H1N1_EGG/old_sheet2.csv,415.0,0.0837833634724812,Binder
1.0,2-6 SiaLac,79.0,2.42,0.045,3.554,140.68655036578502,190.0,5,228,Data/H1N1_EGG/old_sheet2.csv,500.0,0.08168666337161452,Binder
1.0,2-6 SiaLac,79.0,2.42,0.029,2.259,199.20318725099602,190.0,5,228,Data/H1N1_EGG/old_sheet2.csv,450.0,0.11566310821622233,Binder
1.0,2-6 SiaLac,71.0,2.69,0.017,1.231,264.82534524776605,190.0,5,229,Data/H1N1_EGG/old_sheet2.csv,326.0,0.15376522328026984,Binder
1.0,2-6 SiaLac,71.0,2.69,0.017,1.219,173.91304347826085,190.0,5,229,Data/H1N1_EGG/old_sheet2.csv,212.0,0.10097892230355408,Binder
1.0,2-6 SiaLac,71.0,2.69,0.017,1.208,208.60927152317882,190.0,5,229,Data/H1N1_EGG/old_sheet2.csv,252.0,0.12112455167040555,Binder
1.0,2-6 SiaLac,71.0,2.69,0.016,1.163,196.04471195184865,190.0,5,229,Data/H1N1_EGG/old_sheet2.csv,228.0,0.11382920648319812,Binder
1.0,2-6 SiaLac,71.0,2.69,0.016,1.137,273.5268249780123,190.0,5,229,Data/H1N1_EGG/old_sheet2.csv,311.0,0.15881755304250714,Binder
1.0,2-6 SiaLac,71.0,2.69,0.018,1.242,165.86151368760065,190.0,5,229,Data/H1N1_EGG/old_sheet2.csv,206.0,0.09630397219690807,Binder
1.0,2-6 SiaLac,61.0,3.11,0.059,3.635,78.67950481430537,190.0,5,230,Data/H1N1_EGG/old_sheet2.csv,286.0,0.04568358672027366,Non-binder
1.0,2-6 SiaLac,61.0,3.11,0.041,2.485,94.16498993963783,190.0,5,230,Data/H1N1_EGG/old_sheet2.csv,234.0,0.054674905416270445,Binder
1.0,2-6 SiaLac,61.0,3.11,0.09,5.508,40.123456790123456,190.0,5,230,Data/H1N1_EGG/old_sheet2.csv,221.0,0.02329683469811935,Non-binder
1.0,2-6 SiaLac,61.0,3.11,0.048,2.937,40.517534899557376,190.0,5,230,Data/H1N1_EGG/old_sheet2.csv,119.0,0.02352564779918519,Non-binder
1.0,2-6 SiaLac,61.0,3.11,0.072,4.388,44.667274384685506,190.0,5,230,Data/H1N1_EGG/old_sheet2.csv,196.0,0.02593510607021547,Non-binder
1.0,2-6 SiaLac,61.0,3.11,0.022,1.367,95.83028529626921,190.0,5,230,Data/H1N1_EGG/old_sheet2.csv,131.0,0.0556418238662415,Binder
1.0,2-6 SiaLac,53.0,3.62,0.06,3.168,36.30050505050505,190.0,5,231,Data/H1N1_EGG/old_sheet2.csv,115.0,0.021077118804679655,Non-binder
1.0,2-6 SiaLac,53.0,3.62,0.068,3.565,29.172510518934082,190.0,5,231,Data/H1N1_EGG/old_sheet2.csv,104.0,0.016938399870273593,Non-binder
1.0,2-6 SiaLac,53.0,3.62,0.021,1.097,0.0,190.0,5,231,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
1.0,2-6 SiaLac,53.0,3.62,0.025,1.332,71.32132132132132,190.0,5,231,Data/H1N1_EGG/old_sheet2.csv,95.0,0.041411213444682,Non-binder
1.0,2-6 SiaLac,53.0,3.62,0.025,1.323,0.0,190.0,5,231,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
1.0,2-6 SiaLac,53.0,3.62,0.022,1.164,40.37800687285224,190.0,5,231,Data/H1N1_EGG/old_sheet2.csv,47.0,0.02344463380802019,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.042,4.398,95.95270577535244,190.0,5,232,Data/H1N1_EGG/old_sheet2.csv,422.0,0.05571290472250433,Binder
5.0,2-6 SiaLac,105.0,1.81,0.042,4.414,114.63525147258723,190.0,5,232,Data/H1N1_EGG/old_sheet2.csv,506.0,0.06656052887226793,Binder
5.0,2-6 SiaLac,105.0,1.81,0.045,4.693,88.00340933304923,190.0,5,232,Data/H1N1_EGG/old_sheet2.csv,413.0,0.05109731424256662,Binder
5.0,2-6 SiaLac,105.0,1.81,0.043,4.481,101.76299933050659,190.0,5,232,Data/H1N1_EGG/old_sheet2.csv,456.0,0.05908652851593815,Binder
5.0,2-6 SiaLac,105.0,1.81,0.043,4.515,114.28571428571429,190.0,5,232,Data/H1N1_EGG/old_sheet2.csv,516.0,0.06635757751376413,Binder
5.0,2-6 SiaLac,105.0,1.81,0.047,4.949,114.56859971711457,190.0,5,232,Data/H1N1_EGG/old_sheet2.csv,567.0,0.06652182894325363,Binder
5.0,2-6 SiaLac,88.0,2.17,0.068,5.974,116.50485436893203,190.0,5,233,Data/H1N1_EGG/old_sheet2.csv,696.0,0.06764607416451682,Binder
5.0,2-6 SiaLac,88.0,2.17,0.076,6.669,109.46168840905683,190.0,5,233,Data/H1N1_EGG/old_sheet2.csv,730.0,0.0635566091421755,Binder
5.0,2-6 SiaLac,88.0,2.17,0.071,6.245,121.0568454763811,190.0,5,233,Data/H1N1_EGG/old_sheet2.csv,756.0,0.07028909131361884,Binder
5.0,2-6 SiaLac,88.0,2.17,0.072,6.335,142.85714285714286,190.0,5,233,Data/H1N1_EGG/old_sheet2.csv,905.0,0.08294697189220515,Binder
5.0,2-6 SiaLac,88.0,2.17,0.072,6.305,153.5289452815226,190.0,5,233,Data/H1N1_EGG/old_sheet2.csv,968.0,0.0891433277623445,Binder
5.0,2-6 SiaLac,88.0,2.17,0.074,6.5,160.76923076923077,190.0,5,233,Data/H1N1_EGG/old_sheet2.csv,1045.0,0.0933472460602278,Binder
5.0,2-6 SiaLac,79.0,2.42,0.077,6.065,92.82769991755977,190.0,5,234,Data/H1N1_EGG/old_sheet2.csv,563.0,0.0538984363111592,Binder
5.0,2-6 SiaLac,79.0,2.42,0.072,5.689,116.0133591140798,190.0,5,234,Data/H1N1_EGG/old_sheet2.csv,660.0,0.06736069786289116,Binder
5.0,2-6 SiaLac,79.0,2.42,0.073,5.747,143.37915434139552,190.0,5,234,Data/H1N1_EGG/old_sheet2.csv,824.0,0.08325006679558715,Binder
5.0,2-6 SiaLac,79.0,2.42,0.073,5.759,144.46952595936793,190.0,5,234,Data/H1N1_EGG/old_sheet2.csv,832.0,0.08388316796322326,Binder
5.0,2-6 SiaLac,79.0,2.42,0.073,5.77,140.55459272097056,190.0,5,234,Data/H1N1_EGG/old_sheet2.csv,811.0,0.08161004496222682,Binder
5.0,2-6 SiaLac,79.0,2.42,0.075,5.899,141.88845567045263,190.0,5,234,Data/H1N1_EGG/old_sheet2.csv,837.0,0.08238452421027802,Binder
5.0,2-6 SiaLac,71.0,2.69,0.073,5.179,68.93222629851323,190.0,5,235,Data/H1N1_EGG/old_sheet2.csv,357.0,0.040024036060749314,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.074,5.232,120.60397553516819,190.0,5,235,Data/H1N1_EGG/old_sheet2.csv,631.0,0.07002614198162656,Binder
5.0,2-6 SiaLac,71.0,2.69,0.074,5.242,115.03243037008775,190.0,5,235,Data/H1N1_EGG/old_sheet2.csv,603.0,0.06679114238019801,Binder
5.0,2-6 SiaLac,71.0,2.69,0.075,5.305,120.07540056550425,190.0,5,235,Data/H1N1_EGG/old_sheet2.csv,637.0,0.0697192361295651,Binder
5.0,2-6 SiaLac,71.0,2.69,0.074,5.274,129.1240045506257,190.0,5,235,Data/H1N1_EGG/old_sheet2.csv,681.0,0.07497311623248804,Binder
5.0,2-6 SiaLac,71.0,2.69,0.076,5.41,122.18114602587801,190.0,5,235,Data/H1N1_EGG/old_sheet2.csv,661.0,0.07094189259616142,Binder
5.0,2-6 SiaLac,61.0,3.11,0.084,5.132,0.0,190.0,5,236,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.085,5.205,41.69068203650336,190.0,5,236,Data/H1N1_EGG/old_sheet2.csv,217.0,0.024206810817340947,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.086,5.278,78.24933687002653,190.0,5,236,Data/H1N1_EGG/old_sheet2.csv,413.0,0.045433818821592475,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.086,5.251,50.27613787849933,190.0,5,236,Data/H1N1_EGG/old_sheet2.csv,264.0,0.0291917737681956,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.086,5.287,58.25609986759977,190.0,5,236,Data/H1N1_EGG/old_sheet2.csv,308.0,0.03382516954787106,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.087,5.36,63.805970149253724,190.0,5,236,Data/H1N1_EGG/old_sheet2.csv,342.0,0.03704758408767521,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.086,4.523,0.0,190.0,5,237,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.088,4.625,0.0,190.0,5,237,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.082,4.291,0.0,190.0,5,237,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.088,4.654,0.0,190.0,5,237,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.087,4.567,0.0,190.0,5,237,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.082,4.325,0.0,190.0,5,237,Data/H1N1_EGG/old_sheet2.csv,0.0,0.0,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.078,8.145,73.05095150399018,190.0,5,238,Data/H1N1_EGG/old_sheet2.csv,595.0,0.042415486547702205,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.069,7.265,73.09015829318652,190.0,5,238,Data/H1N1_EGG/old_sheet2.csv,531.0,0.04243825113879238,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.07,7.301,68.07286673058485,190.0,5,238,Data/H1N1_EGG/old_sheet2.csv,497.0,0.03952506714326554,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.045,4.676,96.87767322497861,190.0,5,238,Data/H1N1_EGG/old_sheet2.csv,453.0,0.056249967465821754,Binder
10.0,2-6 SiaLac,105.0,1.81,0.034,3.595,118.21974965229485,190.0,5,238,Data/H1N1_EGG/old_sheet2.csv,425.0,0.06864179176058702,Binder
10.0,2-6 SiaLac,105.0,1.81,0.026,2.777,140.07922218221103,190.0,5,238,Data/H1N1_EGG/old_sheet2.csv,389.0,0.08133403113520873,Binder
10.0,2-6 SiaLac,88.0,2.17,0.109,9.585,94.8356807511737,190.0,5,239,Data/H1N1_EGG/old_sheet2.csv,909.0,0.055064327819520226,Binder
10.0,2-6 SiaLac,88.0,2.17,0.114,10.037,102.42104214406694,190.0,5,239,Data/H1N1_EGG/old_sheet2.csv,1028.0,0.059468607127259966,Binder
10.0,2-6 SiaLac,88.0,2.17,0.105,9.254,104.2792306029825,190.0,5,239,Data/H1N1_EGG/old_sheet2.csv,965.0,0.06054752486836458,Binder
10.0,2-6 SiaLac,88.0,2.17,0.05,4.433,163.09496954658246,190.0,5,239,Data/H1N1_EGG/old_sheet2.csv,723.0,0.09469763698318302,Binder
10.0,2-6 SiaLac,88.0,2.17,0.087,7.654,71.20459890253463,190.0,5,239,Data/H1N1_EGG/old_sheet2.csv,545.0,0.041343441046349974,Non-binder
10.0,2-6 SiaLac,88.0,2.17,0.067,5.892,81.63611676849966,190.0,5,239,Data/H1N1_EGG/old_sheet2.csv,481.0,0.04740028078089863,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.128,10.066,78.08464136697793,190.0,5,240,Data/H1N1_EGG/old_sheet2.csv,786.0,0.04533819186875747,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.121,9.466,87.57658990069724,190.0,5,240,Data/H1N1_EGG/old_sheet2.csv,829.0,0.05084949058635818,Binder
10.0,2-6 SiaLac,79.0,2.42,0.069,5.411,150.43430049898356,190.0,5,240,Data/H1N1_EGG/old_sheet2.csv,814.0,0.08734648786578914,Binder
10.0,2-6 SiaLac,79.0,2.42,0.082,6.428,119.16614810205351,190.0,5,240,Data/H1N1_EGG/old_sheet2.csv,766.0,0.06919129795986373,Binder
10.0,2-6 SiaLac,79.0,2.42,0.144,11.31,54.46507515473032,190.0,5,240,Data/H1N1_EGG/old_sheet2.csv,616.0,0.0316239914057638,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.093,7.324,54.4784270890224,190.0,5,240,Data/H1N1_EGG/old_sheet2.csv,399.0,0.03163174392339282,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.107,7.59,77.33860342555995,190.0,5,241,Data/H1N1_EGG/old_sheet2.csv,587.0,0.04490502075165626,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.113,7.987,73.118818079379,190.0,5,241,Data/H1N1_EGG/old_sheet2.csv,584.0,0.04245489183615058,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.116,8.243,63.08382870314206,190.0,5,241,Data/H1N1_EGG/old_sheet2.csv,520.0,0.036628287964045464,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.107,7.554,100.2118083134763,190.0,5,241,Data/H1N1_EGG/old_sheet2.csv,757.0,0.058185862332114785,Binder
10.0,2-6 SiaLac,71.0,2.69,0.117,8.321,64.05480110563634,190.0,5,241,Data/H1N1_EGG/old_sheet2.csv,533.0,0.03719206250809007,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.12,8.508,38.5519511048425,190.0,5,241,Data/H1N1_EGG/old_sheet2.csv,328.0,0.02238437323278127,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.122,7.454,55.00402468473303,190.0,5,242,Data/H1N1_EGG/old_sheet2.csv,410.0,0.03193692102637897,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.13,7.968,48.19277108433735,190.0,5,242,Data/H1N1_EGG/old_sheet2.csv,384.0,0.027982110999780055,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.13,7.942,28.204482498111307,190.0,5,242,Data/H1N1_EGG/old_sheet2.csv,224.0,0.016376334919035215,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.129,7.884,81.05022831050228,190.0,5,242,Data/H1N1_EGG/old_sheet2.csv,639.0,0.047060097066696296,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.132,8.095,53.24274243360098,190.0,5,242,Data/H1N1_EGG/old_sheet2.csv,431.0,0.030914269820726734,Non-binder
