PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,MVF_orig,Status
1.0,2-3 SiaLac,147.0,2.04,0.008,1.112,3060.251799,300.0,3403.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.007,0.976,3384.221311,300.0,3303.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.009,1.291,2929.512006,300.0,3782.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.009,1.291,3039.50426,300.0,3924.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.061,3.688,1043.926247,150.0,3850.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.082,4.945,768.655207,150.0,3801.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.058,3.49,945.558739,150.0,3300.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.065,3.886,831.703551,150.0,3232.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.049,2.953,1147.307823,150.0,3388.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.051,3.066,1126.54925,150.0,3454.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.096,11.106,451.287592,200.0,5012.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.088,10.219,453.273314,200.0,4632.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.093,10.811,372.675978,200.0,4029.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.072,8.406,442.89793,200.0,3723.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.076,8.851,414.529432,200.0,3669.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.064,7.425,547.609428,200.0,4066.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.019,2.78,1493.165468,300.0,4151.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.018,2.701,1416.882636,300.0,3827.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.019,2.84,1298.591549,300.0,3688.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.037,5.401,646.176634,300.0,3490.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.016,2.403,1503.953392,300.0,3614.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.016,2.302,1514.335361,300.0,3486.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.044,2.634,1637.433561,150.0,4313.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.049,2.953,1416.525567,150.0,4183.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.052,3.122,1267.456758,150.0,3957.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.054,3.227,1004.958165,150.0,3243.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.052,3.095,1105.008078,150.0,3420.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.047,2.792,1308.022923,150.0,3652.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.102,11.808,330.877371,200.0,3907.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.107,12.455,363.227619,200.0,4524.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.092,10.663,314.920754,200.0,3358.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.105,12.179,241.481238,200.0,2941.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.093,10.755,345.978615,200.0,3721.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.091,10.607,341.095503,200.0,3618.0,True binder
10.0,2-3 SiaLac,147.0,2.04,0.073,10.772,310.898626,300.0,3349.0,False non-binder
10.0,2-3 SiaLac,147.0,2.04,0.091,13.305,258.925216,300.0,3445.0,False non-binder
10.0,2-3 SiaLac,147.0,2.04,0.157,23.075,112.936078,300.0,2606.0,True non-binder
10.0,2-3 SiaLac,147.0,2.04,0.138,20.316,78.361882,300.0,1592.0,True non-binder
10.0,2-3 SiaLac,147.0,2.04,0.099,14.565,202.197048,300.0,2945.0,True non-binder
10.0,2-3 SiaLac,147.0,2.04,0.221,32.456,63.840276,300.0,2072.0,True non-binder
1.0,2-6 SiaLac,62.0,2.44,0.023,1.39,1251.798561,150.0,1740.0,True binder
1.0,2-6 SiaLac,62.0,2.44,0.023,1.419,1288.231149,150.0,1828.0,True binder
1.0,2-6 SiaLac,62.0,2.44,0.022,1.361,1160.911095,150.0,1580.0,True binder
1.0,2-6 SiaLac,62.0,2.44,0.023,1.419,958.421424,150.0,1360.0,True binder
1.0,2-6 SiaLac,62.0,2.44,0.023,1.405,854.80427,150.0,1201.0,True binder
1.0,2-6 SiaLac,62.0,2.44,0.024,1.464,647.540984,150.0,948.0,True binder
1.0,2-6 SiaLac,110.0,1.82,0.045,4.941,228.901032,200.0,1131.0,False binder
1.0,2-6 SiaLac,110.0,1.82,0.044,4.871,281.461712,200.0,1371.0,True binder
1.0,2-6 SiaLac,110.0,1.82,0.047,5.201,246.68333,200.0,1283.0,True binder
1.0,2-6 SiaLac,110.0,1.82,0.043,4.784,178.093645,200.0,852.0,False binder
1.0,2-6 SiaLac,110.0,1.82,0.044,4.801,245.573839,200.0,1179.0,True binder
1.0,2-6 SiaLac,110.0,1.82,0.047,5.164,205.073586,200.0,1059.0,False binder
1.0,2-6 SiaLac,120.0,2.5,0.019,2.294,654.315606,300.0,1501.0,True binder
1.0,2-6 SiaLac,120.0,2.5,0.019,2.313,604.842196,300.0,1399.0,True binder
1.0,2-6 SiaLac,120.0,2.5,0.019,2.236,588.103757,300.0,1315.0,True binder
1.0,2-6 SiaLac,120.0,2.5,0.018,2.197,540.282203,300.0,1187.0,True binder
1.0,2-6 SiaLac,120.0,2.5,0.018,2.197,634.956759,300.0,1395.0,True binder
1.0,2-6 SiaLac,120.0,2.5,0.019,2.294,622.057541,300.0,1427.0,True binder
5.0,2-6 SiaLac,62.0,2.44,0.058,3.567,331.3709,150.0,1182.0,False non-binder
5.0,2-6 SiaLac,62.0,2.44,0.06,3.66,426.502732,150.0,1561.0,False non-binder
5.0,2-6 SiaLac,62.0,2.44,0.062,3.831,285.565127,150.0,1094.0,False non-binder
5.0,2-6 SiaLac,62.0,2.44,0.048,2.969,426.743011,150.0,1267.0,False non-binder
5.0,2-6 SiaLac,62.0,2.44,0.052,3.193,306.29502,150.0,978.0,False non-binder
5.0,2-6 SiaLac,62.0,2.44,0.067,4.149,216.437696,150.0,898.0,True non-binder
5.0,2-6 SiaLac,110.0,1.82,0.095,10.487,147.32526,200.0,1545.0,True non-binder
5.0,2-6 SiaLac,110.0,1.82,0.098,10.749,208.298446,200.0,2239.0,True non-binder
5.0,2-6 SiaLac,110.0,1.82,0.098,10.781,154.53112,200.0,1666.0,True non-binder
5.0,2-6 SiaLac,110.0,1.82,0.099,10.912,162.664956,200.0,1775.0,True non-binder
5.0,2-6 SiaLac,110.0,1.82,0.082,9.001,142.761915,200.0,1285.0,True non-binder
5.0,2-6 SiaLac,110.0,1.82,0.11,12.091,130.841121,200.0,1582.0,True non-binder
5.0,2-6 SiaLac,120.0,2.5,0.037,4.491,367.624137,300.0,1651.0,False non-binder
5.0,2-6 SiaLac,120.0,2.5,0.04,4.743,330.170778,300.0,1566.0,False non-binder
5.0,2-6 SiaLac,120.0,2.5,0.038,4.609,262.312866,300.0,1209.0,False non-binder
5.0,2-6 SiaLac,120.0,2.5,0.038,4.546,318.08183,300.0,1446.0,False non-binder
5.0,2-6 SiaLac,120.0,2.5,0.034,4.046,235.541275,300.0,953.0,True non-binder
5.0,2-6 SiaLac,120.0,2.5,0.033,3.946,280.283832,300.0,1106.0,False non-binder
10.0,2-6 SiaLac,62.0,2.44,0.061,3.759,469.273743,150.0,1764.0,False non-binder
10.0,2-6 SiaLac,62.0,2.44,0.071,4.386,310.989512,150.0,1364.0,False non-binder
10.0,2-6 SiaLac,62.0,2.44,0.058,3.58,284.916201,150.0,1020.0,False non-binder
10.0,2-6 SiaLac,62.0,2.44,0.064,3.957,273.944908,150.0,1084.0,False non-binder
10.0,2-6 SiaLac,62.0,2.44,0.064,3.973,285.678329,150.0,1135.0,False non-binder
10.0,2-6 SiaLac,62.0,2.44,0.069,4.302,165.504417,150.0,712.0,True non-binder
10.0,2-6 SiaLac,110.0,1.82,0.126,13.82,135.166425,200.0,1868.0,True non-binder
10.0,2-6 SiaLac,110.0,1.82,0.125,13.803,99.905818,200.0,1379.0,True non-binder
10.0,2-6 SiaLac,110.0,1.82,0.125,13.771,117.638516,200.0,1620.0,True non-binder
10.0,2-6 SiaLac,110.0,1.82,0.125,13.705,115.286392,200.0,1580.0,True non-binder
10.0,2-6 SiaLac,110.0,1.82,0.127,13.918,94.841213,200.0,1320.0,True non-binder
10.0,2-6 SiaLac,110.0,1.82,0.137,15.105,88.97716,200.0,1344.0,True non-binder
10.0,2-6 SiaLac,120.0,2.5,0.051,6.065,208.244023,300.0,1263.0,True non-binder
10.0,2-6 SiaLac,120.0,2.5,0.061,7.29,154.046639,300.0,1123.0,True non-binder
10.0,2-6 SiaLac,120.0,2.5,0.061,7.31,244.049248,300.0,1784.0,False non-binder
10.0,2-6 SiaLac,120.0,2.5,0.056,6.726,121.022896,300.0,814.0,True non-binder
10.0,2-6 SiaLac,120.0,2.5,0.056,6.687,92.418125,300.0,618.0,True non-binder
10.0,2-6 SiaLac,120.0,2.5,0.053,6.376,169.698871,300.0,1082.0,True non-binder
1.0,2-3 SiaLac,60.0,2.5,0.028,1.699,2347.851677,150.0,3989.0,True binder
1.0,2-3 SiaLac,60.0,2.5,0.028,1.66,2358.433735,150.0,3915.0,True binder
1.0,2-3 SiaLac,60.0,2.5,0.024,1.44,2855.555556,150.0,4112.0,True binder
1.0,2-3 SiaLac,60.0,2.5,0.027,1.607,2651.52458,150.0,4261.0,True binder
1.0,2-3 SiaLac,60.0,2.5,0.026,1.554,2785.070785,150.0,4328.0,True binder
1.0,2-3 SiaLac,60.0,2.5,0.029,1.752,2871.575342,150.0,5031.0,True binder
1.0,2-3 SiaLac,116.0,1.72,0.047,5.405,825.161887,200.0,4460.0,True binder
1.0,2-3 SiaLac,116.0,1.72,0.043,4.934,807.863802,200.0,3986.0,True binder
1.0,2-3 SiaLac,116.0,1.72,0.042,4.915,1049.847406,200.0,5160.0,True binder
1.0,2-3 SiaLac,116.0,1.72,0.043,4.934,1040.535063,200.0,5134.0,True binder
1.0,2-3 SiaLac,116.0,1.72,0.044,5.147,929.47348,200.0,4784.0,True binder
1.0,2-3 SiaLac,116.0,1.72,0.045,5.187,1011.76017,200.0,5248.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.007,1.068,4176.966292,300.0,4461.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.007,1.05,3607.619048,300.0,3788.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.007,1.05,4695.238095,300.0,4930.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.007,1.068,4727.52809,300.0,5049.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.007,1.086,4729.281768,300.0,5136.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.007,1.086,4424.493554,300.0,4805.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.063,3.767,1213.963366,150.0,4573.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.059,3.556,1553.149606,150.0,5523.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.068,4.097,1324.139614,150.0,5425.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.055,3.292,1494.532199,150.0,4920.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.04,2.371,1793.336145,150.0,4252.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.047,2.84,2155.633803,150.0,6122.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.087,10.126,466.719336,200.0,4726.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.086,10.034,631.253737,200.0,6334.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.097,11.308,613.990096,200.0,6943.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.089,10.33,494.772507,200.0,5111.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.059,6.874,688.68199,200.0,4734.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.053,6.19,852.342488,200.0,5276.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.021,3.057,1569.185476,300.0,4797.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.021,3.038,1924.621461,300.0,5847.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.021,3.02,1676.15894,300.0,5062.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.018,2.67,1676.779026,300.0,4477.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.016,2.375,1764.631579,300.0,4191.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.014,2.118,2116.619452,300.0,4483.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.065,3.905,1495.006402,150.0,5838.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.071,4.253,1062.308958,150.0,4518.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.066,3.956,1191.860465,150.0,4715.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.074,4.451,1048.528421,150.0,4667.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.079,4.756,888.561817,150.0,4226.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.079,4.756,920.521447,150.0,4378.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.147,17.016,377.879643,200.0,6430.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.147,17.031,352.063884,200.0,5996.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.152,17.667,279.277749,200.0,4934.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.151,17.568,289.105191,200.0,5079.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.152,17.647,271.717572,200.0,4795.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.159,18.473,315.270936,200.0,5824.0,True binder
10.0,2-3 SiaLac,147.0,2.04,0.187,27.503,123.513798,300.0,3397.0,True non-binder
10.0,2-3 SiaLac,147.0,2.04,0.19,27.9,132.616487,300.0,3700.0,True non-binder
10.0,2-3 SiaLac,147.0,2.04,0.197,28.972,103.720834,300.0,3005.0,True non-binder
10.0,2-3 SiaLac,147.0,2.04,0.177,25.954,125.144486,300.0,3248.0,True non-binder
10.0,2-3 SiaLac,147.0,2.04,0.207,30.362,76.510111,300.0,2323.0,True non-binder
10.0,2-3 SiaLac,147.0,2.04,0.229,33.619,68.592165,300.0,2306.0,True non-binder
1.0,2-6 SiaLac,62.0,2.44,0.024,1.495,954.51505,150.0,1427.0,True binder
1.0,2-6 SiaLac,62.0,2.44,0.023,1.417,195.483416,150.0,277.0,False binder
1.0,2-6 SiaLac,62.0,2.44,0.024,1.495,757.859532,150.0,1133.0,True binder
1.0,2-6 SiaLac,62.0,2.44,0.026,1.573,869.675779,150.0,1368.0,True binder
1.0,2-6 SiaLac,62.0,2.44,0.024,1.495,802.675585,150.0,1200.0,True binder
1.0,2-6 SiaLac,62.0,2.44,0.024,1.448,218.922652,150.0,317.0,False binder
1.0,2-6 SiaLac,110.0,1.82,0.045,4.956,278.046812,200.0,1378.0,True binder
1.0,2-6 SiaLac,110.0,1.82,0.047,5.126,139.289895,200.0,714.0,False binder
1.0,2-6 SiaLac,110.0,1.82,0.039,4.328,271.025878,200.0,1173.0,True binder
1.0,2-6 SiaLac,110.0,1.82,0.044,4.862,154.257507,200.0,750.0,False binder
1.0,2-6 SiaLac,110.0,1.82,0.045,4.937,136.11505,200.0,672.0,False binder
1.0,2-6 SiaLac,110.0,1.82,0.04,4.41,117.913832,200.0,520.0,False binder
1.0,2-6 SiaLac,120.0,2.5,0.017,2.065,478.934625,300.0,989.0,True binder
1.0,2-6 SiaLac,120.0,2.5,0.019,2.252,286.856128,300.0,646.0,True binder
1.0,2-6 SiaLac,120.0,2.5,0.02,2.356,624.787776,300.0,1472.0,True binder
1.0,2-6 SiaLac,120.0,2.5,0.018,2.127,551.010813,300.0,1172.0,True binder
1.0,2-6 SiaLac,120.0,2.5,0.017,2.086,438.159156,300.0,914.0,True binder
1.0,2-6 SiaLac,120.0,2.5,0.013,1.614,429.36803,300.0,693.0,True binder
5.0,2-6 SiaLac,62.0,2.44,0.058,3.551,276.541819,150.0,982.0,False non-binder
5.0,2-6 SiaLac,62.0,2.44,0.06,3.66,294.262295,150.0,1077.0,False non-binder
5.0,2-6 SiaLac,62.0,2.44,0.059,3.613,174.923886,150.0,632.0,True non-binder
5.0,2-6 SiaLac,62.0,2.44,0.059,3.598,109.505281,150.0,394.0,True non-binder
5.0,2-6 SiaLac,62.0,2.44,0.059,3.598,118.954975,150.0,428.0,True non-binder
5.0,2-6 SiaLac,62.0,2.44,0.061,3.754,302.077784,150.0,1134.0,False non-binder
5.0,2-6 SiaLac,110.0,1.82,0.096,10.549,129.585743,200.0,1367.0,True non-binder
5.0,2-6 SiaLac,110.0,1.82,0.11,12.108,106.29336,200.0,1287.0,True non-binder
5.0,2-6 SiaLac,110.0,1.82,0.095,10.455,115.542802,200.0,1208.0,True non-binder
5.0,2-6 SiaLac,110.0,1.82,0.106,11.688,84.873374,200.0,992.0,True non-binder
5.0,2-6 SiaLac,110.0,1.82,0.096,10.531,78.055265,200.0,822.0,True non-binder
5.0,2-6 SiaLac,110.0,1.82,0.107,11.793,95.819554,200.0,1130.0,True non-binder
5.0,2-6 SiaLac,120.0,2.5,0.031,3.733,171.443879,300.0,640.0,True non-binder
5.0,2-6 SiaLac,120.0,2.5,0.032,3.9,234.102564,300.0,913.0,True non-binder
5.0,2-6 SiaLac,120.0,2.5,0.037,4.463,232.130854,300.0,1036.0,True non-binder
5.0,2-6 SiaLac,120.0,2.5,0.041,4.963,159.177917,300.0,790.0,True non-binder
5.0,2-6 SiaLac,120.0,2.5,0.035,4.192,143.84542,300.0,603.0,True non-binder
5.0,2-6 SiaLac,120.0,2.5,0.035,4.212,160.25641,300.0,675.0,True non-binder
10.0,2-6 SiaLac,62.0,2.44,0.065,4.035,245.848823,150.0,992.0,False non-binder
10.0,2-6 SiaLac,62.0,2.44,0.07,4.349,147.620143,150.0,642.0,True non-binder
10.0,2-6 SiaLac,62.0,2.44,0.049,3.037,170.233783,150.0,517.0,True non-binder
10.0,2-6 SiaLac,62.0,2.44,0.064,3.988,282.096289,150.0,1125.0,False non-binder
10.0,2-6 SiaLac,62.0,2.44,0.065,4.035,368.02974,150.0,1485.0,False non-binder
10.0,2-6 SiaLac,62.0,2.44,0.057,3.564,348.484848,150.0,1242.0,False non-binder
10.0,2-6 SiaLac,110.0,1.82,0.125,13.791,95.93213,200.0,1323.0,True non-binder
10.0,2-6 SiaLac,110.0,1.82,0.129,14.176,90.293454,200.0,1280.0,True non-binder
10.0,2-6 SiaLac,110.0,1.82,0.118,12.97,103.623747,200.0,1344.0,True non-binder
10.0,2-6 SiaLac,110.0,1.82,0.125,13.722,133.653986,200.0,1834.0,True non-binder
10.0,2-6 SiaLac,110.0,1.82,0.119,13.036,115.372814,200.0,1504.0,True non-binder
10.0,2-6 SiaLac,110.0,1.82,0.124,13.607,127.360917,200.0,1733.0,True non-binder
10.0,2-6 SiaLac,120.0,2.5,0.056,6.694,138.332835,300.0,926.0,True non-binder
10.0,2-6 SiaLac,120.0,2.5,0.062,7.466,133.002947,300.0,993.0,True non-binder
10.0,2-6 SiaLac,120.0,2.5,0.057,6.785,187.030214,300.0,1269.0,True non-binder
10.0,2-6 SiaLac,120.0,2.5,0.054,6.435,181.041181,300.0,1165.0,True non-binder
10.0,2-6 SiaLac,120.0,2.5,0.057,6.785,172.439204,300.0,1170.0,True non-binder
10.0,2-6 SiaLac,120.0,2.5,0.048,5.793,180.044882,300.0,1043.0,True non-binder
1.0,2-3 SiaLac,60.0,2.5,0.026,1.568,1918.367347,150.0,3008.0,True binder
1.0,2-3 SiaLac,60.0,2.5,0.025,1.488,2918.682796,150.0,4343.0,True binder
1.0,2-3 SiaLac,60.0,2.5,0.028,1.695,2702.064897,150.0,4580.0,True binder
1.0,2-3 SiaLac,60.0,2.5,0.027,1.639,2136.058572,150.0,3501.0,True binder
1.0,2-3 SiaLac,60.0,2.5,0.022,1.291,3541.440744,150.0,4572.0,True binder
1.0,2-3 SiaLac,60.0,2.5,0.019,1.159,3446.074202,150.0,3994.0,True binder
1.0,2-3 SiaLac,116.0,1.72,0.043,4.988,816.158781,200.0,4071.0,True binder
1.0,2-3 SiaLac,116.0,1.72,0.045,5.207,784.904936,200.0,4087.0,True binder
1.0,2-3 SiaLac,116.0,1.72,0.046,5.386,934.831043,200.0,5035.0,True binder
1.0,2-3 SiaLac,116.0,1.72,0.043,4.968,905.193237,200.0,4497.0,True binder
1.0,2-3 SiaLac,116.0,1.72,0.043,5.028,993.237868,200.0,4994.0,True binder
1.0,2-3 SiaLac,116.0,1.72,0.045,5.186,899.151562,200.0,4663.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.007,1.092,3593.406593,300.0,3924.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.112,3760.791367,300.0,4182.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.112,4139.388489,300.0,4603.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.112,3962.230216,300.0,4406.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.008,1.152,3511.284722,300.0,4045.0,True binder
1.0,2-3 SiaLac,147.0,2.04,0.007,1.092,3501.831502,300.0,3824.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.044,2.622,1538.901602,150.0,4035.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.042,2.548,1873.626374,150.0,4774.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.048,2.898,1629.05452,150.0,4721.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.066,3.956,1198.938322,150.0,4743.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.064,3.829,1414.207365,150.0,5415.0,True binder
5.0,2-3 SiaLac,60.0,2.5,0.057,3.419,1523.252413,150.0,5208.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.078,9.042,714.886087,200.0,6464.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.092,10.711,588.833909,200.0,6307.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.09,10.394,423.128728,200.0,4398.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.094,10.851,471.661598,200.0,5118.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.097,11.268,546.769613,200.0,6161.0,True binder
5.0,2-3 SiaLac,116.0,1.72,0.072,8.366,733.564427,200.0,6137.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.02,2.909,1755.242351,300.0,5106.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.023,3.376,1732.523697,300.0,5849.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.02,2.965,1418.212479,300.0,4205.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.022,3.257,1079.828063,300.0,3517.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.022,3.237,1430.954588,300.0,4632.0,True binder
5.0,2-3 SiaLac,147.0,2.04,0.021,3.138,1298.279159,300.0,4074.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.057,3.391,1713.358891,150.0,5810.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.095,5.719,927.784578,150.0,5306.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.072,4.331,1163.010852,150.0,5037.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.084,5.045,812.884044,150.0,4101.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.073,4.376,1050.731261,150.0,4598.0,True binder
10.0,2-3 SiaLac,60.0,2.5,0.076,4.589,1074.308128,150.0,4930.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.106,12.288,497.884115,200.0,6118.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.126,14.567,470.996087,200.0,6861.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.114,13.176,336.369156,200.0,4432.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.115,13.374,332.136982,200.0,4442.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.103,11.956,392.438943,200.0,4692.0,True binder
10.0,2-3 SiaLac,116.0,1.72,0.138,15.998,315.164396,200.0,5042.0,True binder
10.0,2-3 SiaLac,147.0,2.04,0.159,23.333,173.573908,300.0,4050.0,True non-binder
10.0,2-3 SiaLac,147.0,2.04,0.221,32.453,93.427418,300.0,3032.0,True non-binder
10.0,2-3 SiaLac,147.0,2.04,0.158,23.165,124.498165,300.0,2884.0,True non-binder
10.0,2-3 SiaLac,147.0,2.04,0.187,27.443,99.406042,300.0,2728.0,True non-binder
10.0,2-3 SiaLac,147.0,2.04,0.191,28.093,97.533193,300.0,2740.0,True non-binder
10.0,2-3 SiaLac,147.0,2.04,0.144,21.194,144.286119,300.0,3058.0,True non-binder
1.0,2-6 SiaLac,44.0,0.29,0.303,13.174,38.940337,150.0,513.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.363,15.772,33.667258,150.0,531.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.364,15.856,35.128658,150.0,557.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.374,16.274,28.020155,150.0,456.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.373,16.232,34.684574,150.0,563.0,True binder
1.0,2-6 SiaLac,44.0,0.29,0.395,17.194,35.651972,150.0,613.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.297,29.117,19.576193,150.0,570.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.301,29.522,15.615473,150.0,461.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.395,38.694,13.542151,150.0,524.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.428,41.977,10.076947,150.0,423.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.438,42.915,11.138297,150.0,478.0,True binder
1.0,2-6 SiaLac,60.0,0.4,0.473,46.315,9.62971,150.0,446.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.351,15.248,59.74554,200.0,911.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.355,15.421,56.481421,200.0,871.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.411,17.868,37.329304,200.0,667.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.428,18.598,36.939456,200.0,687.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.405,17.635,36.688404,200.0,647.0,True binder
1.0,2-6 SiaLac,78.0,0.39,0.429,18.641,35.191245,200.0,656.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.364,35.669,24.25075,200.0,865.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.373,36.595,30.359339,200.0,1111.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.387,37.939,16.368381,200.0,621.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.477,46.729,17.05579,200.0,797.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.484,47.427,15.834862,200.0,751.0,True binder
1.0,2-6 SiaLac,98.0,0.49,0.479,46.929,21.948049,200.0,1030.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.376,16.53,55.353902,300.0,915.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.376,16.53,47.731397,300.0,789.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.383,16.838,40.503623,300.0,682.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.459,20.194,38.773893,300.0,783.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.458,20.161,35.712514,300.0,720.0,True binder
1.0,2-6 SiaLac,105.0,0.35,0.48,21.121,30.86975,300.0,652.0,True binder
