PrintPol,GlycType,Valency,GlycSpace,PolSpace,GlycDen,MVF,DP,Status,Experiment,Self-model,Cross-model
5.0,2-3 SiaLac,70.0,2.71,0.067,4.698,1404.4274159216686,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.068,4.79,1310.6471816283924,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.074,5.192,1174.1140215716487,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.074,5.231,1033.8367424966546,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.075,5.3,964.5283018867925,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.077,5.436,992.8256070640176,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.057,3.629,1568.751722237531,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.055,3.538,1527.416619559073,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.063,4.044,1253.7091988130564,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.062,3.946,1190.8261530663963,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.058,3.712,1171.6056034482758,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.059,3.771,1198.090692124105,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.092,4.676,221.5568862275449,190.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.092,4.691,289.2773395864421,190.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.092,4.691,202.30228096354722,190.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.092,4.691,216.1586015774888,190.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.084,4.291,291.7734793754369,190.0,Others,Non-binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.095,4.858,179.7035817208728,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,111.0,1.72,0.057,6.284,810.9484404837683,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,111.0,1.72,0.061,6.741,824.6550956831331,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,111.0,1.72,0.061,6.688,894.5873205741627,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,111.0,1.72,0.052,5.765,1035.3859496964442,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,111.0,1.72,0.055,6.12,421.078431372549,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,111.0,1.72,0.058,6.46,303.86996904024767,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,93.0,2.05,0.095,8.803,510.28058616380775,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,93.0,2.05,0.096,8.862,590.1602347099978,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,93.0,2.05,0.089,8.234,650.9594364828758,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,93.0,2.05,0.089,8.234,627.2771435511295,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,93.0,2.05,0.089,8.234,260.0194316249696,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,93.0,2.05,0.083,7.707,239.91176852212274,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,83.0,2.3,0.122,10.077,479.2100823657835,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,83.0,2.3,0.133,11.034,462.84212434294,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,83.0,2.3,0.123,10.213,475.76618035836685,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,83.0,2.3,0.122,10.065,467.2627918529558,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,83.0,2.3,0.124,10.274,214.42476153396927,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,83.0,2.3,0.124,10.286,260.25665953723507,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,70.0,2.71,0.148,10.392,458.6220169361047,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,70.0,2.71,0.147,10.361,510.5684779461442,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,70.0,2.71,0.148,10.392,486.14318706697463,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,70.0,2.71,0.148,10.382,479.3874012714313,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,70.0,2.71,0.148,10.424,211.91481197237147,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,70.0,2.71,0.148,10.403,197.15466692300296,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,64.0,2.98,0.106,6.749,659.356941769151,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,64.0,2.98,0.104,6.642,635.2002408912978,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,64.0,2.98,0.103,6.589,624.2221884959781,190.0,Conserved,Binder,Binder,Binder
10.0,2-3 SiaLac,64.0,2.98,0.102,6.553,544.0256371127728,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,64.0,2.98,0.104,6.66,332.13213213213214,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,64.0,2.98,0.097,6.187,188.62130273153386,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,51.0,3.73,0.131,6.699,178.23555754590237,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,51.0,3.73,0.132,6.749,116.31352793006371,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,51.0,3.73,0.131,6.713,135.40890808878297,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,51.0,3.73,0.131,6.699,145.69338707269742,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,51.0,3.73,0.133,6.777,69.20466283016084,190.0,Others,Non-binder,Binder,Binder
10.0,2-3 SiaLac,51.0,3.73,0.134,6.827,5.712611688882379,190.0,Others,Non-binder,Binder,Binder
1.0,2-6 SiaLac,105.0,1.81,0.012,1.299,724.4033872209392,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,1.81,0.016,1.639,93.95973154362416,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,1.81,0.014,1.435,218.81533101045295,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,1.81,0.014,1.435,91.98606271777003,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,1.81,0.013,1.416,83.33333333333334,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,105.0,1.81,0.019,1.977,49.0642387455741,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,88.0,2.17,0.018,1.59,122.0125786163522,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,88.0,2.17,0.019,1.655,119.63746223564955,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,88.0,2.17,0.019,1.671,83.78216636744465,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,88.0,2.17,0.019,1.704,92.72300469483568,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,88.0,2.17,0.017,1.535,164.82084690553748,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,88.0,2.17,0.017,1.505,-130.89700996677743,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,79.0,2.42,0.017,1.338,210.76233183856502,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,79.0,2.42,0.017,1.363,210.56493030080705,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,79.0,2.42,0.018,1.388,193.80403458213257,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,79.0,2.42,0.02,1.573,106.16656071201525,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,79.0,2.42,0.017,1.313,116.52703731911653,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,79.0,2.42,0.017,1.338,215.24663677130044,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.018,1.31,88.54961832061068,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.018,1.287,205.90520590520592,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.019,1.332,12.762762762762762,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.021,1.457,181.8805765271105,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.018,1.31,158.01526717557252,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,71.0,2.69,0.021,1.469,411.8447923757658,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.02,1.24,247.58064516129033,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.019,1.156,355.5363321799308,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.02,1.249,350.6805444355484,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.02,1.21,285.12396694214874,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.022,1.365,151.64835164835165,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,61.0,3.11,0.022,1.337,115.93118922961855,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.021,1.114,176.84021543985637,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.02,1.038,-157.9961464354528,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.02,1.072,-148.32089552238804,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.019,1.015,346.7980295566503,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.021,1.122,-179.14438502673795,190.0,Conserved,Binder,Binder,Binder
1.0,2-6 SiaLac,53.0,3.62,0.022,1.147,276.37314734088926,190.0,Conserved,Binder,Binder,Binder
5.0,2-6 SiaLac,105.0,1.81,0.053,5.585,45.65801253357207,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.051,5.351,93.62735937207998,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.051,5.317,78.61576076735001,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.049,5.097,118.69727290563075,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.052,5.434,117.96098638203901,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,105.0,1.81,0.047,4.941,99.77737300141672,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.075,6.621,86.54281830539193,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.073,6.425,70.9727626459144,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.075,6.576,75.88199513381996,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.076,6.681,68.40293369256099,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.07,6.142,88.40768479322696,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,88.0,2.17,0.078,6.816,71.5962441314554,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.072,5.677,32.763783688567905,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.072,5.689,32.167340481631214,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.073,5.77,-9.185441941074524,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.073,5.712,37.81512605042017,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.069,5.425,109.67741935483872,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,79.0,2.42,0.075,5.875,72.34042553191489,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.064,4.505,54.16204217536071,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.064,4.505,33.074361820199776,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.058,4.145,53.79975874547648,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.063,4.475,61.899441340782126,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.062,4.426,142.56665160415724,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,71.0,2.69,0.059,4.219,36.264517658212846,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.072,4.396,-6.141947224749773,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.075,4.626,21.184608733246865,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.071,4.348,116.37534498620056,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.063,3.846,35.881435257410295,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.075,4.575,35.84699453551912,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,61.0,3.11,0.087,5.323,2.6300958106331014,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.087,4.56,-28.7280701754386,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.087,4.567,-19.925552879351873,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.087,4.581,97.57694826457104,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.081,4.25,-86.58823529411765,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.086,4.538,-26.884089907448214,190.0,Others,Binder,Non-binder,Non-binder
5.0,2-6 SiaLac,53.0,3.62,0.088,4.625,61.83783783783784,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.063,6.653,44.942131369307084,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.058,6.12,48.36601307189542,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.061,6.438,31.065548306927617,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.059,6.186,31.037827352085355,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.053,5.518,39.14461761507793,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,105.0,1.81,0.059,6.186,80.98933074684773,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,88.0,2.17,0.096,8.395,54.43716497915426,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,88.0,2.17,0.097,8.507,53.3678147408017,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,88.0,2.17,0.096,8.479,45.28835947635335,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,88.0,2.17,0.094,8.269,20.195912444068206,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,88.0,2.17,0.095,8.339,24.703201822760523,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,88.0,2.17,0.095,8.311,43.43640957766815,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.116,9.139,28.011817485501698,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.115,8.999,31.447938659851093,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.117,9.209,43.652948202845046,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.116,9.139,0.7659481343691871,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.115,9.058,13.35835725325679,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,79.0,2.42,0.115,9.034,30.77263670577817,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.114,8.085,13.358070500927642,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.114,8.056,33.391261171797424,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.122,8.653,15.832659193343348,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.123,8.705,8.730614589316485,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.115,8.174,9.420112551994128,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,71.0,2.69,0.117,8.292,5.668113844669561,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.129,7.891,-12.545938410847802,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.129,7.883,14.84206520360269,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.13,7.968,13.177710843373495,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.128,7.874,11.303022606045213,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.128,7.866,-6.229341469616069,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,61.0,3.11,0.13,7.959,-7.036059806508356,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,53.0,3.62,0.101,5.302,-18.29498302527348,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,53.0,3.62,0.101,5.302,-4.337985665786496,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,53.0,3.62,0.101,5.336,-19.865067466266865,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,53.0,3.62,0.109,5.756,-10.945100764419735,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,53.0,3.62,0.109,5.719,-7.6936527364923935,190.0,Others,Binder,Non-binder,Non-binder
10.0,2-6 SiaLac,53.0,3.62,0.109,5.712,-19.78291316526611,190.0,Others,Binder,Non-binder,Non-binder
1.0,2-3 SiaLac,111.0,1.72,0.014,1.549,969.6578437701744,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,111.0,1.72,0.015,1.641,1224.8628884826326,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,111.0,1.72,0.013,1.465,888.0546075085324,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,111.0,1.72,0.014,1.493,975.8874748827863,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,111.0,1.72,0.013,1.465,535.8361774744027,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,111.0,1.72,0.013,1.45,315.86206896551727,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,93.0,2.05,0.013,1.235,846.1538461538461,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,93.0,2.05,0.015,1.363,1018.3418928833456,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,93.0,2.05,0.012,1.145,983.4061135371179,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,93.0,2.05,0.013,1.235,-2191.093117408907,190.0,Others,Non-binder,Binder,Binder
1.0,2-3 SiaLac,93.0,2.05,0.013,1.222,477.9050736497545,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,93.0,2.05,0.013,1.235,582.995951417004,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,83.0,2.3,0.019,1.585,622.7129337539433,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,83.0,2.3,0.019,1.55,1025.1612903225807,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,83.0,2.3,0.018,1.504,802.5265957446809,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,83.0,2.3,0.017,1.42,711.9718309859155,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,83.0,2.3,0.017,1.42,428.8732394366197,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,83.0,2.3,0.018,1.495,340.46822742474916,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,70.0,2.71,0.018,1.241,601.9339242546333,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,70.0,2.71,0.016,1.154,841.4211438474871,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,70.0,2.71,0.016,1.143,894.1382327209099,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,70.0,2.71,0.016,1.143,671.0411198600175,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,70.0,2.71,0.016,1.154,442.8076256499134,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,70.0,2.71,0.018,1.244,291.8006430868167,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,64.0,2.98,0.013,0.845,456.8047337278107,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,64.0,2.98,0.013,0.854,806.7915690866511,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,64.0,2.98,0.014,0.864,858.7962962962963,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,64.0,2.98,0.013,0.835,1183.2335329341317,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,64.0,2.98,0.014,0.864,479.1666666666667,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,64.0,2.98,0.015,0.947,319.95776135163675,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,3.73,0.018,0.942,204.88322717622083,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,3.73,0.018,0.928,310.34482758620686,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,3.73,0.02,1.023,293.25513196480944,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,3.73,0.018,0.921,22.80130293159609,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,3.73,0.02,1.008,231.15079365079364,190.0,Conserved,Binder,Binder,Binder
1.0,2-3 SiaLac,51.0,3.73,0.019,0.991,191.7255297679112,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,111.0,1.72,0.038,4.17,231.41486810551558,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,111.0,1.72,0.035,3.877,230.33273149342276,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,111.0,1.72,0.038,4.155,194.4645006016847,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,111.0,1.72,0.035,3.906,307.21966205837174,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,111.0,1.72,0.037,4.078,133.8891613536047,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,111.0,1.72,0.037,4.109,59.86858116330007,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,93.0,2.05,0.066,6.144,120.93098958333333,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,93.0,2.05,0.062,5.797,131.7923063653614,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,93.0,2.05,0.063,5.879,131.3148494641946,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,93.0,2.05,0.058,5.378,183.15358869468204,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,93.0,2.05,0.068,6.351,157.14060777830264,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,93.0,2.05,0.068,6.336,153.72474747474746,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,83.0,2.3,0.09,7.435,83.52387357094823,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,83.0,2.3,0.089,7.398,91.10570424439038,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,83.0,2.3,0.09,7.423,91.60716691364678,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,83.0,2.3,0.092,7.644,152.276295133438,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,83.0,2.3,0.086,7.086,150.86085238498447,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,83.0,2.3,0.091,7.497,130.58556756035748,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.075,5.309,113.39235260877754,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.075,5.261,140.65766964455426,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.069,4.854,176.1433868974042,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.069,4.854,206.83971981870621,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.069,4.872,227.6272577996716,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,70.0,2.71,0.076,5.348,237.09798055347795,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.062,3.964,154.38950554994955,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.057,3.629,209.69964177459354,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.061,3.92,195.40816326530611,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.057,3.663,252.7982527982528,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.057,3.663,261.8072618072618,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,64.0,2.98,0.061,3.878,266.8901495616297,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.092,4.721,-13.55644990468121,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.092,4.691,2.771264122788318,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.092,4.714,18.667798048366567,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.085,4.327,42.061474462676216,190.0,Conserved,Binder,Binder,Binder
5.0,2-3 SiaLac,51.0,3.73,0.085,4.341,34.55425017277125,190.0,Conserved,Binder,Binder,Binder
